epoch,train_loss,val_loss
1,40.0768,40.4962
2,39.9648,40.6917
3,39.9331,40.4986
4,39.9038,40.5041
5,39.8874,40.6343
6,39.8352,40.4899
7,39.8829,40.5871
8,39.8055,40.4010
9,39.8496,40.5721
10,39.8221,40.4961
11,39.7705,40.5423
12,39.7862,40.3739
13,39.8347,40.6361
14,39.8160,40.4128
15,39.8168,40.5140
16,39.8203,40.3873
17,39.8502,40.5361
18,39.8589,40.5794
19,39.7993,40.4692
20,39.9064,40.2830
21,39.8676,40.6184
22,39.8907,40.2938
23,39.7758,40.3054
24,39.8004,40.5380
25,39.8720,40.5037
26,39.8750,40.2896
27,39.8196,40.4121
28,39.8223,40.3563
29,39.8933,40.3742
30,39.8372,40.4982
31,39.8023,40.3836
32,39.8125,40.5481
33,39.8261,40.5257
34,39.8089,40.3709
35,39.8101,40.2708
36,39.8371,40.3277
37,39.8912,40.3062
38,39.8829,40.4645
39,39.8346,40.2677
40,39.8458,40.3495
41,39.7961,40.4588
42,39.8079,40.4557
43,39.7963,40.4368
44,39.8030,40.5956
45,39.8491,40.4379
46,39.8012,40.5943
47,39.9033,40.3768
48,39.8755,40.3684
49,39.7284,40.4183
50,39.8767,40.3619
51,39.8738,40.3269
52,39.8150,40.4457
53,39.8271,40.4718
54,39.8637,40.2790
55,39.8171,40.4976
56,39.7698,40.5302
57,39.8200,40.3939
58,39.7859,40.3638
59,39.8200,40.5519
60,39.8106,40.2919
61,39.7708,40.3708
62,39.8602,40.4302
63,39.7899,40.4853
64,39.7622,40.3615
65,39.7932,40.3934
66,39.8671,40.3133
67,39.7827,40.4690
68,39.7542,40.3097
69,39.7210,40.4008
70,39.7527,40.5642
71,39.7274,40.4137
72,39.7528,40.4164
73,39.7723,40.3916
74,39.7508,40.5005
75,39.8397,40.3708
76,39.7751,40.4415
77,39.7713,40.4551
78,39.8140,40.2928
79,39.7600,40.4087
80,39.7476,40.3229
81,39.7246,40.4713
82,39.8083,40.3802
83,39.7315,40.2943
84,39.6895,40.4466
85,39.8162,40.4236
86,39.7560,40.4739
87,39.7724,40.3661
88,39.7930,40.4146
89,39.8107,40.4088
