epoch,train_loss,val_loss
1,40.0847,40.3854
2,39.9782,40.3279
3,39.9091,40.3094
4,39.8912,40.3677
5,39.8790,40.5544
6,39.8593,40.5357
7,39.8209,40.5689
8,39.8138,40.5016
9,39.8281,40.4894
10,39.7876,40.4296
11,39.7629,40.4829
12,39.7666,40.5144
13,39.7943,40.5385
14,39.7304,40.5478
15,39.7434,40.5205
16,39.7396,40.4901
17,39.7451,40.5511
18,39.7225,40.5451
19,39.7658,40.4832
20,39.7022,40.5019
21,39.7221,40.4940
22,39.6982,40.5264
23,39.7295,40.5291
24,39.7243,40.5410
25,39.7344,40.5002
26,39.7710,40.5454
27,39.8089,40.5245
28,39.7602,40.4532
29,39.7179,40.5570
30,39.7313,40.5057
31,39.7584,40.5136
32,39.7164,40.4845
33,39.7083,40.5128
34,39.6946,40.4928
35,39.7465,40.5311
36,39.7400,40.4931
37,39.7591,40.5119
38,39.7221,40.5093
39,39.7393,40.4863
40,39.7604,40.5309
41,39.7403,40.5276
42,39.6980,40.5789
43,39.6782,40.5537
44,39.7154,40.4843
45,39.6687,40.4990
46,39.7346,40.5037
47,39.6773,40.4870
48,39.6994,40.4784
49,39.6990,40.4709
50,39.6842,40.4794
51,39.6652,40.4977
52,39.7321,40.5536
53,39.6631,40.5326
