epoch,train_loss,val_loss
1,39.9038,39.6687
2,39.5940,39.4982
3,39.5451,39.4768
4,39.4552,39.3754
5,39.3722,39.3991
6,39.3324,39.3661
7,39.2487,39.3568
8,39.2615,39.2648
9,39.2376,39.2881
10,39.1701,39.2992
11,39.1266,39.2845
12,38.9715,39.2159
13,39.0462,39.2656
14,38.9810,39.3135
15,38.7617,39.2603
16,38.7780,39.1572
17,38.8329,39.1908
18,38.7459,39.1871
19,38.7996,39.2380
20,38.5756,39.2612
21,38.8010,39.1926
22,38.5390,39.2674
23,38.5795,39.1551
24,38.6459,39.1905
25,38.4931,39.0840
26,38.4781,39.2413
27,38.3649,39.0920
28,38.4159,39.1906
29,38.3464,39.1803
30,38.2507,39.1452
31,38.4437,39.2862
32,38.2698,39.1162
33,38.2045,39.1838
34,38.0445,39.2489
35,37.9557,39.2202
36,38.1282,39.2254
37,38.1352,39.1139
38,38.0320,39.2659
39,38.0781,39.2378
40,37.9049,39.2273
41,37.7776,39.2508
42,37.7089,39.2330
43,37.8042,39.1574
44,37.6716,39.3862
45,37.7330,39.2949
46,37.6155,39.2110
47,37.6103,39.3645
48,37.6519,39.1580
49,37.6472,39.2846
50,37.4550,39.3472
51,37.4378,39.3053
52,37.3574,39.1328
53,37.4020,39.4583
54,37.3265,39.2745
55,37.2511,39.3706
56,37.3378,39.6467
57,37.4830,39.3224
58,37.0096,39.4206
59,37.3778,39.2689
60,37.2840,39.2407
61,37.2641,39.2671
62,37.1083,39.4250
63,37.1790,39.1748
64,37.0295,39.3165
65,37.1848,39.3659
66,36.9385,39.4821
67,36.9143,39.3762
68,36.8268,39.5073
69,37.0185,39.3945
70,36.7296,39.3806
71,36.7519,39.5082
72,36.8847,39.3752
73,36.8386,39.3724
74,36.8550,39.4491
75,36.6415,39.7201
